#First case with k = 0.1 and B = 11.0
#u              v              
-0.219903       -0.945383      
-0.229357       -1.014770      
-0.239504       -1.083223      
-0.250337       -1.150733      
-0.261844       -1.217291      
-0.274017       -1.282886      
-0.286846       -1.347511      
-0.300321       -1.411154      
-0.314432       -1.473804      
-0.329170       -1.535450      
-0.344525       -1.596082      
-0.360486       -1.655685      
-0.377043       -1.714247      
-0.394185       -1.771754      
-0.411903       -1.828192      
-0.430185       -1.883543      
-0.449020       -1.937793      
-0.468398       -1.990922      
-0.488307       -2.042913      
-0.508736       -2.093744      
-0.529674       -2.143396      
-0.551108       -2.191845      
-0.573026       -2.239067      
-0.595417       -2.285037      
-0.618267       -2.329728      
-0.641564       -2.373111      
-0.665296       -2.415157      
-0.689447       -2.455832      
-0.714005       -2.495105      
-0.738956       -2.532939      
-0.764286       -2.569296      
-0.789979       -2.604139      
-0.816020       -2.637426      
-0.842394       -2.669114      
-0.869086       -2.699158      
-0.896077       -2.727513      
-0.923352       -2.754128      
-0.950894       -2.778954      
-0.978683       -2.801938      
-1.006703       -2.823028      
-1.034933       -2.842165      
-1.063354       -2.859295      
-1.091947       -2.874357      
-1.120691       -2.887291      
-1.149564       -2.898036      
-1.178544       -2.906529      
-1.207610       -2.912707      
-1.236737       -2.916505      
-1.265902       -2.917858      
-1.295080       -2.916701      
-1.324247       -2.912968      
-1.353377       -2.906595      
-1.382443       -2.897516      
-1.411418       -2.885667      
-1.440275       -2.870987      
-1.468985       -2.853412      
-1.497519       -2.832884      
-1.525848       -2.809345      
-1.553941       -2.782741      
-1.581768       -2.753019      
-1.609299       -2.720131      
-1.636500       -2.684031      
-1.663340       -2.644681      
-1.689787       -2.602043      
-1.715807       -2.556087      
-1.741368       -2.506787      
-1.766436       -2.454125      
-1.790977       -2.398087      
-1.814958       -2.338667      
-1.838345       -2.275866      
-1.861104       -2.209691      
-1.883201       -2.140159      
-1.904602       -2.067293      
-1.925275       -1.991127      
-1.945186       -1.911700      
-1.964303       -1.829062      
-1.982594       -1.743271      
-2.000027       -1.654393      
-2.016571       -1.562506      
-2.032196       -1.467693      
-2.046873       -1.370048      
-2.060573       -1.269672      
-2.073270       -1.166676      
-2.084937       -1.061178      
-2.095548       -0.953304      
-2.105081       -0.843187      
-2.113513       -0.730966      
-2.120823       -0.616790      
-2.126991       -0.500808      
-2.131999       -0.383179      
-2.135831       -0.264064      
-2.138471       -0.143628      
-2.139908       -0.022039      
-2.140128       0.100532       
-2.139123       0.223913       
-2.136884       0.347932       
-2.133404       0.472417       
-2.128680       0.597198       
-2.122708       0.722104       
-2.115487       0.846969       
-2.107017       0.971631       
-2.097301       1.095932       
-2.086342       1.219717       
-2.074145       1.342839       
-2.060716       1.465156       
-2.046065       1.586535       
-2.030199       1.706849       
-2.013131       1.825980       
-1.994871       1.943816       
-1.975433       2.060259       
-1.954830       2.175215       
-1.933078       2.288604       
-1.910192       2.400353       
-1.886188       2.510400       
-1.861084       2.618693       
-1.834898       2.725190       
-1.807646       2.829859       
-1.779347       2.932678       
-1.750020       3.033636       
-1.719684       3.132729       
-1.688357       3.229964       
-1.656057       3.325358       
-1.622803       3.418936       
-1.588614       3.510730       
-1.553507       3.600781       
-1.517499       3.689139       
-1.480608       3.775859       
-1.442849       3.861005       
-1.404239       3.944643       
-1.364792       4.026850       
-1.324524       4.107704       
-1.283447       4.187290       
-1.241574       4.265695       
-1.198917       4.343012       
-1.155487       4.419335       
-1.111294       4.494760       
-1.066346       4.569387       
-1.020652       4.643315       
-0.974219       4.716645       
-0.927053       4.789479       
-0.879158       4.861916       
-0.830539       4.934056       
-0.781198       5.005997       
-0.731138       5.077833       
-0.680360       5.149659       
-0.628863       5.221562       
-0.576648       5.293629       
-0.523711       5.365941       
-0.470052       5.438572       
-0.415666       5.511592       
-0.360550       5.585064       
-0.304700       5.659044       
-0.248109       5.733577       
-0.190773       5.808704       
-0.132686       5.884451       
-0.073842       5.960838       
-0.014233       6.037871       
0.046145        6.115543       
0.107301        6.193836       
0.169239        6.272715       
0.231966        6.352132       
0.295488        6.432020       
0.359808        6.512295       
0.424931        6.592855       
0.490859        6.673577       
0.557595        6.754316       
0.625138        6.834905       
0.693487        6.915152       
0.762639        6.994840       
0.832587        7.073726       
0.903324        7.151537       
0.974840        7.227971       
1.047120        7.302697       
1.120146        7.375351       
1.193900        7.445535       
1.268355        7.512820       
1.343484        7.576740       
1.419251        7.636796       
1.495619        7.692452       
1.572543        7.743139       
1.649975        7.788252       
1.727857        7.827153       
1.806129        7.859172       
1.884721        7.883608       
1.963557        7.899731       
2.042554        7.906787       
2.121622        7.904002       
2.200662        7.890583       
2.279568        7.865727       
2.358225        7.828624       
2.436511        7.778469       
2.514296        7.714461       
2.591441        7.635823       
2.667799        7.541800       
2.743217        7.431676       
2.817534        7.304783       
2.890581        7.160513       
2.962186        6.998327       
3.032170        6.817768       
3.100347        6.618474       
3.166532        6.400188       
3.230534        6.162772       
3.292162        5.906211       
3.351224        5.630629       
3.407530        5.336294       
3.460893        5.023624       
3.511129        4.693193       
3.558061        4.345732       
3.601519        3.982131       
3.641340        3.603435       
3.677374        3.210840       
3.709483        2.805683       
3.737539        2.389439       
3.761434        1.963698       
3.781071        1.530159       
3.796372        1.090608       
3.807279        0.646900       
3.813748        0.200940       
3.815757        -0.245341      
3.813304        -0.690005      
3.806403        -1.131131      
3.795092        -1.566835      
3.779424        -1.995295      
3.759471        -2.414765      
3.735323        -2.823597      
3.707087        -3.220257      
3.674885        -3.603336      
3.638851        -3.971563      
3.599136        -4.323817      
3.555897        -4.659126      
3.509306        -4.976678      
3.459539        -5.275817      
3.406781        -5.556044      
3.351221        -5.817014      
3.293051        -6.058527      
